id,key,value,type 
2709702228,postcode,10018,addr
2709702228,street,West 37th Street,addr
2709702229,housenumber,115,addr
2709702229,postcode,10018,addr
2709702229,street,West 38th Street,addr
2709702230,housenumber,116,addr
2709702230,postcode,10018,addr
2709702230,street,West 38th Street,addr
2709702231,housenumber,116,addr
2709702231,postcode,10018,addr
2709702231,street,West 40th Street,addr
2709702232,housenumber,117,addr
2709702232,postcode,10018,addr
2709702232,street,West 37th Street,addr
2709702233,housenumber,117,addr
2709702233,postcode,10018,addr
2709702233,street,West 38th Street,addr
2709702234,housenumber,119,addr
2709702234,postcode,10018,addr
2709702234,street,West 37th Street,addr
2709702235,housenumber,119,addr
2709702235,postcode,10018,addr
2709702235,street,West 40th Street,addr
2709702235,amenity,restaurant,regular
2709702235,cuisine,mexican,regular
2709702235,name,Mexicue,regular
2709702236,housenumber,12,addr
2709702236,postcode,10018,addr
2709702236,street,West 36th Street,addr
2709702237,housenumber,120,addr
2709702237,postcode,10018,addr
2709702237,street,West 37th Street,addr
2709702238,housenumber,120,addr
2709702238,postcode,10018,addr
2709702238,street,West 39th Street,addr
2709702239,housenumber,121,addr
2709702239,postcode,10018,addr
2709702239,street,West 36th Street,addr
2709702240,housenumber,121,addr
2709702240,postcode,10018,addr
2709702240,street,West 37th Street,addr
2709702241,housenumber,121,addr
2709702241,postcode,10018,addr
2709702241,street,West 40th Street,addr
2709702242,housenumber,122,addr
2709702242,postcode,10018,addr
2709702242,street,West 36th Street,addr
2709702243,housenumber,124,addr
2709702243,postcode,10018,addr
2709702243,street,West 41st Street,addr
2709702244,housenumber,125,addr
2709702244,postcode,10001,addr
2709702244,street,West 33rd Street,addr
2709702245,housenumber,125,addr
2709702245,postcode,10018,addr
2709702245,street,West 35th Street,addr
2709702246,housenumber,125,addr
2709702246,postcode,10018,addr
2709702246,street,West 39th Street,addr
2709702247,housenumber,126,addr
2709702247,postcode,10036,addr
2709702247,street,West 42nd Street,addr
2709702248,housenumber,127,addr
2709702248,postcode,10018,addr
2709702248,street,West 37th Street,addr
2709702249,housenumber,127,addr
2709702249,postcode,10018,addr
2709702249,street,West 38th Street,addr
2709702250,housenumber,128,addr
2709702250,postcode,10018,addr
2709702250,street,West 36th Street,addr
2709702251,housenumber,128B,addr
2709702251,postcode,10018,addr
2709702251,street,West 36th Street,addr
2709702252,housenumber,129,addr
2709702252,postcode,10018,addr
2709702252,street,West 35th Street,addr
2709702253,housenumber,1293,addr
2709702253,postcode,10001,addr
2709702253,street,Broadway,addr
2709702254,housenumber,130,addr
2709702254,postcode,10018,addr
2709702254,street,West 39th Street,addr
2709702256,housenumber,130,addr
2709702256,postcode,10018,addr
2709702256,street,West 41st Street,addr
2709702263,housenumber,131,addr
2709702263,postcode,10001,addr
2709702263,street,West 33rd Street,addr
2709702265,housenumber,131,addr
2709702265,postcode,10018,addr
2709702265,street,West 37th Street,addr
2709702268,housenumber,131,addr
2709702268,postcode,10018,addr
2709702268,street,West 39th Street,addr
2709702271,housenumber,1313,addr
2709702271,postcode,10001,addr
2709702271,street,Broadway,addr
2709702274,housenumber,1317,addr
2709702274,postcode,10001,addr
2709702274,street,Broadway,addr
2709702277,housenumber,132,addr
2709702277,postcode,10018,addr
2709702277,street,West 36th Street,addr
2709702280,housenumber,132A,addr
2709702280,postcode,10018,addr
2709702280,street,West 36th Street,addr
2709702283,housenumber,132C,addr
2709702283,postcode,10018,addr
2709702283,street,West 36th Street,addr
2709702288,housenumber,133,addr
2709702288,postcode,10001,addr
2709702288,street,West 33rd Street,addr
2709702289,housenumber,133,addr
2709702289,postcode,10018,addr
2709702289,street,West 37th Street,addr
2709702290,housenumber,1332,addr
2709702290,postcode,10018,addr
2709702290,street,Broadway,addr
2709702291,housenumber,1333,addr
2709702291,postcode,10018,addr
2709702291,street,Broadway,addr
2709702291,entrance,yes,regular
2709702292,housenumber,135,addr
2709702292,postcode,10036,addr
2709702292,street,West 41st Street,addr
2709702293,housenumber,1350,addr
2709702293,postcode,10018,addr
2709702293,street,Broadway,addr
2709702294,housenumber,1356,addr
2709702294,postcode,10018,addr
2709702294,street,Broadway,addr
2709702295,city,New York City,addr
2709702295,housenumber,1359,addr
2709702295,postcode,10018,addr
2709702295,state,NY,addr
2709702295,street,Broadway,addr
2709702296,housenumber,136,addr
2709702296,postcode,10018,addr
2709702296,street,West 40th Street,addr
2709702297,housenumber,1367,addr
2709702297,postcode,10018,addr
2709702297,street,Broadway,addr
2709702298,housenumber,1369,addr
2709702298,postcode,10018,addr
2709702298,street,Broadway,addr
2709702299,housenumber,137,addr
2709702299,postcode,10018,addr
2709702299,street,West 40th Street,addr
2709702300,housenumber,1370,addr
2709702300,postcode,10018,addr
2709702300,street,Broadway,addr
2709702301,housenumber,1372,addr
2709702301,postcode,10018,addr
2709702301,street,Broadway,addr
2709702302,housenumber,1375,addr
2709702302,postcode,10018,addr
2709702302,street,Broadway,addr
2709702303,housenumber,1384,addr
2709702303,postcode,10018,addr
2709702303,street,Broadway,addr
2709702304,housenumber,1385,addr
2709702304,postcode,10018,addr
2709702304,street,Broadway,addr
2709702305,housenumber,139,addr
2709702305,postcode,10018,addr
2709702305,street,West 35th Street,addr
2709702306,housenumber,140,addr
2709702306,postcode,10001,addr
2709702306,street,West 35th Street,addr
2709702307,housenumber,140,addr
2709702307,postcode,10018,addr
2709702307,street,West 38th Street,addr
2709702308,housenumber,1400,addr
2709702308,postcode,10018,addr
2709702308,street,Broadway,addr
2709702309,housenumber,1407,addr
2709702309,postcode,10018,addr
2709702309,street,Broadway,addr
2709702310,housenumber,141,addr
2709702310,postcode,10001,addr
2709702310,street,West 33rd Street,addr
2709702311,housenumber,141,addr
2709702311,postcode,10018,addr
2709702311,street,West 35th Street,addr
2709702312,housenumber,141,addr
2709702312,postcode,10018,addr
2709702312,street,West 38th Street,addr
2709702313,housenumber,1410,addr
2709702313,postcode,10018,addr
2709702313,street,Broadway,addr
2709702314,housenumber,1411,addr
2709702314,postcode,10018,addr
2709702314,street,Broadway,addr
2709702315,housenumber,1412,addr
2709702315,postcode,10018,addr
2709702315,street,Broadway,addr
2709702316,housenumber,142,addr
2709702316,postcode,10018,addr
2709702316,street,West 36th Street,addr
2709702317,housenumber,142,addr
2709702317,postcode,10018,addr
2709702317,street,West 38th Street,addr
2709702318,housenumber,142,addr
2709702318,postcode,10036,addr
2709702318,street,West 42nd Street,addr
2709702319,housenumber,143,addr
2709702319,postcode,10036,addr
2709702319,street,West 41st Street,addr
2709702320,city,New York,addr
2709702320,housenumber,1430,addr
2709702320,postcode,10018,addr
2709702320,state,NY,addr
2709702320,street,Broadway,addr
2709702320,amenity,restaurant,regular
2709702320,name,Heartland Brewery,regular
2709702321,housenumber,1431,addr
2709702321,postcode,10018,addr
2709702321,street,Broadway,addr
2709702322,housenumber,144,addr
2709702322,postcode,10001,addr
2709702322,street,West 34th Street,addr
2709702323,housenumber,144,addr
2709702323,postcode,10018,addr
2709702323,street,West 36th Street,addr
2709702324,housenumber,1440,addr
2709702324,postcode,10018,addr
2709702324,street,Broadway,addr
2709702325,housenumber,1441,addr
2709702325,postcode,10018,addr
2709702325,street,Broadway,addr
2709702326,housenumber,1450,addr
2709702326,postcode,10018,addr
2709702326,street,Broadway,addr
2709702327,housenumber,1460,addr
2709702327,postcode,10036,addr
2709702327,street,Broadway,addr
2709702328,housenumber,1466,addr
2709702328,postcode,10036,addr
2709702328,street,Broadway,addr
2709702329,housenumber,147,addr
2709702329,postcode,10036,addr
2709702329,street,West 41st Street,addr
2709702330,housenumber,148,addr
2709702330,postcode,10018,addr
2709702330,street,West 36th Street,addr
2709702331,housenumber,148,addr
2709702331,postcode,10018,addr
2709702331,street,West 37th Street,addr
2709702332,housenumber,148B,addr
2709702332,postcode,10018,addr
2709702332,street,West 37th Street,addr
2709702333,housenumber,149,addr
2709702333,postcode,10018,addr
2709702333,street,West 37th Street,addr
2709702334,housenumber,15,addr
2709702334,postcode,10018,addr
2709702334,street,West 37th Street,addr
2709702335,housenumber,151,addr
2709702335,postcode,10018,addr
2709702335,street,West 37th Street,addr
2709702336,housenumber,151,addr
2709702336,postcode,10018,addr
2709702336,street,West 40th Street,addr
2709702337,housenumber,154,addr
2709702337,postcode,10018,addr
2709702337,street,West 37th Street,addr
2709702338,housenumber,154,addr
2709702338,postcode,10018,addr
2709702338,street,West 41st Street,addr
2709702339,housenumber,155,addr
2709702339,postcode,10018,addr
2709702339,street,West 36th Street,addr
2709702340,housenumber,157,addr
2709702340,postcode,10001,addr
2709702340,street,West 33rd Street,addr
2709702341,housenumber,157A,addr
2709702341,postcode,10018,addr
2709702341,street,West 35th Street,addr
2709702342,housenumber,15A,addr
2709702342,postcode,10018,addr
2709702342,street,West 37th Street,addr
2709702343,housenumber,15B,addr
2709702343,postcode,10018,addr
2709702343,street,West 37th Street,addr
2709702344,housenumber,15C,addr
2709702344,postcode,10018,addr
2709702344,street,West 37th Street,addr
2709702345,housenumber,15D,addr
2709702345,postcode,10018,addr
2709702345,street,West 37th Street,addr
2709702346,housenumber,16,addr
2709702346,postcode,10016,addr
2709702346,street,East 35th Street,addr
2709702347,housenumber,160,addr
2709702347,postcode,10018,addr
2709702347,street,West 36th Street,addr
2709702348,housenumber,161,addr
2709702348,postcode,10018,addr
2709702348,street,West 35th Street,addr
2709702349,housenumber,162,addr
2709702349,postcode,10001,addr
2709702349,street,West 34th Street,addr
2709702350,housenumber,163,addr
2709702350,postcode,10018,addr
2709702350,street,West 35th Street,addr
2709702351,housenumber,164,addr
2709702351,postcode,10001,addr
2709702351,street,West 34th Street,addr
2709702352,housenumber,164,addr
2709702352,postcode,10018,addr
2709702352,street,West 36th Street,addr
2709702353,housenumber,170,addr
2709702353,postcode,10001,addr
2709702353,street,West 35th Street,addr
2709702354,housenumber,19,addr
2709702354,postcode,10016,addr
2709702354,street,East 35th Street,addr
2709702355,housenumber,19,addr
2709702355,postcode,10001,addr
2709702355,street,West 34th Street,addr
2709702356,housenumber,2,addr
2709702356,postcode,10001,addr
2709702356,street,West 35th Street,addr
2709702357,housenumber,2,addr
2709702357,postcode,10018,addr
2709702357,street,West 39th Street,addr
2709702358,housenumber,2,addr
2709702358,postcode,10018,addr
2709702358,street,West 42nd Street,addr
2709702359,housenumber,22,addr
2709702359,postcode,10018,addr
2709702359,street,West 38th Street,addr
2709702360,housenumber,24,addr
2709702360,postcode,10018,addr
2709702360,street,West 38th Street,addr
2709702361,housenumber,27,addr
2709702361,postcode,10001,addr
2709702361,street,West 34th Street,addr
2709702362,housenumber,28,addr
2709702362,postcode,10001,addr
2709702362,street,West 35th Street,addr
2709702363,housenumber,29,addr
2709702363,postcode,10001,addr
2709702363,street,West 34th Street,addr
2709702364,housenumber,29,addr
2709702364,postcode,10018,addr
2709702364,street,West 38th Street,addr
2709702365,housenumber,3,addr
2709702365,postcode,10001,addr
2709702365,street,West 34th Street,addr
2709702366,housenumber,30,addr
2709702366,postcode,10001,addr
2709702366,street,West 35th Street,addr
2709702367,housenumber,31,addr
2709702367,postcode,10001,addr
2709702367,street,West 34th Street,addr
2709702368,housenumber,31,addr
2709702368,postcode,10018,addr
2709702368,street,West 38th Street,addr
2709702369,housenumber,32,addr
2709702369,postcode,10001,addr
2709702369,street,West 35th Street,addr
2709702370,housenumber,33,addr
2709702370,postcode,10001,addr
2709702370,street,West 34th Street,addr
2709702371,housenumber,33,addr
2709702371,postcode,10018,addr
2709702371,street,West 38th Street,addr
2709702372,housenumber,35,addr
2709702372,postcode,10018,addr
2709702372,street,West 39th Street,addr
2709702373,housenumber,355,addr
2709702373,postcode,10016,addr
